	//Version	0.0.0.5				0.8.1.9																0.8.1.9																																																																							0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4												0.9.0.4	0.9.0.4	0.9.0.4	0.9.0.2	0.8.1.9			815	815	815	815						0.9.0.4	0.9.0.4	0.9.0.4	
	1982	실험체NO.8001	1	401391	116	1	0	0	0	0	0	401178	0	65443	65443	56041	1	112	135	31	1	0	0	0	0	0	1979	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40775	0	0	0	0	2	0	0	0	0	0	65459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56041	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4070	4070	4070	4070	4070	7450	7451	0	7452	41136	0	0	0	
	1983	살아있는시체들3	1	401392	116	1	0	0	0	0	0	401178	0	65436	65436	56041	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1979	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1984	1985	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20864	4071	4071	4071	4071	4071	7453	7454	0	7455	41137	0	0	0	
	1984	실험체NO.8855	1	401393	116	1	0	0	0	0	0	401178	0	65444	65444	56041	1	112	135	31	1	0	0	0	0	0	1983	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40776	0	0	0	0	10	0	0	0	0	0	65457	0	0	65458	0	0	65459	0	0	0	0	0	0	0	0	56041	56041	56041	0	0	4	4	4	0	0	0	0	0	0	0	0	0	4072	4072	4072	4072	4072	7456	7457	0	7458	41138	0	0	0	
	1985	실험체NO.9008	1	401394	116	1	0	0	0	0	0	401178	0	65445	65445	56041	1	112	135	31	1	0	0	0	0	0	1983	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40777	0	0	0	0	10	0	0	0	0	0	65457	0	0	65458	0	0	65459	0	0	0	0	0	0	0	0	56041	56041	56041	0	0	4	4	4	0	0	0	0	0	0	0	0	0	4073	4073	4073	4073	4073	7459	7460	0	7461	41139	0	0	0	
//	1986	살아있는시체들4	1	401395	116	1	0	0	0	0	0	401178	0	65436	65446	56041	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1983	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4074	4074	4074	4074	4074	7462	7463	0	7464	41140	0	0	0	
	1987	실험의목적	1	401396	116	1	0	0	0	0	0	401178	0	65436	65435	56041	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1983	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4075	4075	4075	4075	4075	7465	7466	0	7467	41141	0	0	0	
	1988	살아있는제련장치	1	401397	116	1	0	0	0	0	0	401178	0	65447	65448	56041	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1987	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4076	4076	4076	4076	4076	7468	7469	0	7470	41142	0	0	0	
	1989	정련주문장치	1	401398	116	1	0	0	0	0	0	401178	0	65448	65449	56041	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1988	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4077	4077	4077	4077	4077	7471	7472	0	7473	41143	0	0	0	
	1990	생체실험카운트다운	1	401399	116	1	0	0	0	0	0	401178	0	65449	65449	56041	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1989	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65460	0	0	65461	0	0	65462	0	0	65463	0	0	0	0	0	56041	56041	56041	56041	0	1	1	1	1	0	0	0	0	0	0	0	0	4078	4078	4078	4078	4078	7474	7475	0	7476	41144	0	0	0	
	1991	주문장치의접속코드	1	401400	116	1	0	0	0	0	0	401178	0	65448	65448	56041	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1990	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1992	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4079	4079	4079	4079	4079	7477	7478	0	7479	41145	0	0	0	
	1992	접속코드	1	401401	116	1	0	0	0	0	0	401178	0	65449	65449	56041	1	112	135	31	1	0	0	0	0	0	1991	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40778	40779	40780	40781	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4080	4080	4080	4080	4080	7480	7481	0	7482	41146	0	0	0	
	1993	동력장치의존재	1	401402	116	1	0	0	0	0	0	401178	0	65448	65447	56041	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1991	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4081	4081	4081	4081	4081	7483	7484	0	7485	41147	0	0	0	
	1994	수색활동	1	401403	116	1	0	0	0	0	0	401178	0	65476	65450	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1993	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4082	4082	4082	4082	4082	7486	7487	0	7488	41148	0	0	0	
//	헬론의성1층																																																																																																																																								
	1995	방해물제거	1	401404	116	1	0	0	0	0	0	401178	0	65450	65450	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1994	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40782	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20865	4083	4083	4083	4083	4083	7489	7490	0	7491	41149	0	0	0	
	1996	정원지기	1	401405	116	1	0	0	0	0	0	401178	0	65451	65451	56061	1	112	135	31	1	0	0	0	0	0	1995	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839	0	0	1840	0	0	0	0	0	0	0	0	0	0	0	56061	56061	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	4084	4084	4084	4084	4084	7492	7493	0	7494	41150	0	0	0	
	1997	골칫덩어리	1	401407	116	1	0	0	0	0	0	401178	0	65451	65451	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1996	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40784	0	0	0	0	30	0	0	0	0	0	65464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56061	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4086	4086	4086	4086	4086	7498	7499	0	7500	41152	0	0	0	
	1998	전투지원	1	401408	116	1	0	0	0	0	0	401178	0	65450	65450	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1995	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40785	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20866	4087	4087	4087	4087	4087	7501	7502	0	7503	41153	0	0	0	
	1999	해독초	1	401406	116	1	0	0	0	0	0	401178	0	65451	65451	56061	1	112	135	31	1	0	0	0	0	0	1998	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40783	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4085	4085	4085	4085	4085	7495	7496	0	7497	41151	0	0	0	
	2001	서고의감시자들	1	401410	116	1	0	0	0	0	0	401178	0	65451	65451	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1999	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1849	0	0	1851	0	0	65465	0	0	65466	0	0	0	0	0	56061	56061	56061	56061	0	9	9	1	1	0	0	0	0	0	0	0	0	4089	4089	4089	4089	4089	7507	7508	0	7509	41155	0	0	0	
	2002	주문제어장치	1	401411	116	1	0	0	0	0	0	401178	0	65475	65452	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	1995	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4090	4090	4090	4090	4090	7510	7511	0	7512	41156	0	0	0	
	2003	카운트다운!	1	401412	116	1	0	0	0	0	0	401178	0	65452	65452	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2002	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65467	0	0	65468	0	0	65469	0	0	0	0	0	0	0	0	56061	56061	56061	0	0	1	1	1	0	0	0	0	0	0	0	0	0	4091	4091	4091	4091	4091	7513	7514	0	7515	41157	0	0	0	
	2004	주문제어코드	1	401413	116	1	0	0	0	0	0	401178	0	65452	65452	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2003	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40786	40787	40788	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4092	4092	4092	4092	4092	7516	7517	0	7518	41158	0	0	0	
	2005	장치제어	1	401414	116	1	0	0	0	0	0	401178	0	65452	65452	56061	1	112	135	31	1	1	0	0	0	0	0	0	0	0	2004	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56061	0	0	0	0	1	0	0	0	0	0	0	0	0	0	65470	0	4093	4093	4093	4093	4093	7519	7520	0	7521	41159	0	0	0	
	2006	헬론의연구자료1	1	401415	116	1	0	0	0	0	0	401178	0	65453	65453	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2005	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40789	40790	40791	40792	40793	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4094	4094	4094	4094	4094	7522	7523	0	7524	41160	0	0	0	
	2007	헬론의연구자료2	1	401416	116	1	0	0	0	0	0	401178	0	65453	65454	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2006	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4095	4095	4095	4095	4095	7525	7526	0	7527	41161	0	0	0	
	2008	감독관NO.5	1	401417	116	1	0	0	0	0	0	401178	0	65454	65454	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2007	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2010	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20867	4096	4096	4096	4096	4096	7528	7529	0	7530	41162	0	0	0	
	2009	도둑맞은자료1	1	401418	116	1	0	0	0	0	0	401178	0	65454	65454	56061	1	112	135	31	1	0	0	0	0	0	2008	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40794	40795	40796	40797	40798	1	1	1	1	1	0	65471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56061	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4097	4097	4097	4097	4097	7531	7532	0	7533	41163	0	0	0	
	2010	도둑맞은자료2	1	401419	116	1	0	0	0	0	0	401178	0	65454	65454	56061	1	112	135	31	1	0	0	0	0	0	2008	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40799	40800	40801	40802	40803	1	1	1	1	1	0	65472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56061	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4098	4098	4098	4098	4098	7534	7535	0	7536	41164	0	0	0	
	2011	남아있는자료	1	401423	116	1	0	0	0	0	0	401178	0	65454	65454	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2008	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	2013	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20867	4096	4096	4096	4096	4096	7552	7553	0	7554	41170	0	0	0	
	2012	도둑맞은자료3	1	401420	116	1	0	0	0	0	0	401178	0	65454	65454	56061	1	112	135	31	1	0	0	0	0	0	2011	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40804	40805	40806	40807	40808	1	1	1	1	1	0	65473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56061	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4099	4099	4099	4099	4099	7537	7538	0	7539	41165	0	0	0	
	2013	도둑맞은자료4	1	401421	116	1	0	0	0	0	0	401178	0	65454	65454	56061	1	112	135	31	1	0	0	0	0	0	2011	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40809	40810	40811	40812	40813	1	1	1	1	1	0	65474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56061	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4100	4100	4100	4100	4100	7540	7541	0	7542	41166	0	0	0	
	2014	전투지원2	1	401422	116	1	0	0	0	0	0	401178	0	65450	65450	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2006	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40814	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20868	4101	4101	4101	4101	4101	7543	7544	0	7545	41167	0	0	0	
//	2015	헬론의척살	1	401424	116	1	0	0	0	0	0	401178	0	65451	65451	56061	1	112	135	31	1	0	0	0	0	0	2013	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1853	0	0	1854	0	0	1855	0	0	1856	0	0	0	0	0	56061	56061	56061	56061	0	10	3	10	3	0	0	0	0	0	0	0	0	4102	4102	4102	4102	4102	7546	7547	0	7548	41168	0	0	0	
	2016	헬론의척살	1	401424	116	1	0	0	0	0	0	401178	0	65451	65451	56061	1	112	135	31	1	0	0	0	0	0	2014	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40815	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4103	4103	4103	4103	4103	7549	7550	0	7551	41169	0	0	0	
//	헬론의성서브미션2																																																																																																																																								
	2017	에테르정련소	0	401425	116	1	0	0	0	0	0	401178	0	65454	65453	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2011	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4104	4104	4104	4104	4104	7555	7556	0	7557	41171	0	0	0	
	2018	동력장치를파괴하라	0	401426	116	1	0	0	6	1	0	401178	0	65453	65453	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2017	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4105	4105	4105	4105	4105	7558	7559	0	7560	41172	0	0	0	
	2019	헬론의여왕	0	401427	116	1	0	0	0	0	0	401178	0	65450	65478	28	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2011	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4106	4106	4106	4106	4106	7561	7562	0	7563	41173	0	0	0	
	2020	미션검은에테르의정체	0	401428	116	1	0	0	6	1	0	401178	0	65478	65450	56061	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2019	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4107	4107	4107	4107	4107	7564	7565	0	7566	41174	0	0	0	
	2021	(반복)미션검은에테르의정체	0	401429	116	1	0	0	0	0	0	401178	0	65478	65077	10004	0	112	135	31	1	0	0	0	0	0	0	0	0	0	2020	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4108	4108	4108	4108	4108	7567	7568	0	7569	41175	0	0	0	
//	1003헬론의성서브3-1(중층)																																																																																																																																								
	2022	긴급한호출	1	401430	116	1	0	0	0	0	0	401178	0	65450	65480	56081	1	112	135	31	1	0	0	0	0	0	0	0	0	0	2020	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4109	4109	4109	4109	4109	7570	7571	0	7572	41178	0	0	0	
	2023	악화된상황	1	401431	116	1	0	0	0	0	0	401178	0	65480	65480	56081	1	116	135	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40831	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4110	4110	4110	4110	4110	7573	7574	0	7575	41179	0	0	0	
	2024	정신없는공방전1	1	401432	116	1	0	0	0	0	0	401178	0	65481	65481	56081	1	116	135	31	1	0	0	0	0	0	2023	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1866	0	0	1865	0	0	0	0	0	0	0	0	0	0	0	56081	56081	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	4111	4111	4111	4111	4111	7576	7577	0	7578	41180	0	0	0	
	2025	정신없는공방전2	1	401433	116	1	0	0	0	0	0	401178	0	65481	65481	56081	1	116	135	31	1	0	0	0	0	0	0	0	0	0	2024	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1860	0	0	1861	0	0	0	0	0	0	0	0	0	0	0	56081	56081	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	4112	4112	4112	4112	4112	7579	7580	0	7581	41181	0	0	0	
	2026	악화된상황2	1	401434	116	1	0	0	0	0	0	401178	0	65480	65480	56081	1	116	135	31	1	0	0	0	0	0	0	0	0	0	2023	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40832	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4113	4113	4113	4113	4113	7582	7583	0	7584	41182	0	0	0	
	2027	처절한전투1	1	401435	116	1	0	0	0	0	0	401178	0	65481	65481	56081	1	116	135	31	1	0	0	0	0	0	2026	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1885	0	0	1886	0	0	0	0	0	0	0	0	0	0	0	56081	56081	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	4114	4114	4114	4114	4114	7585	7586	0	7587	41183	0	0	0	
